52	directional_surface_cell_completion_tests	PureQuadCompletionPhase18.BoundedEdgeSplitDoesNotExceedBudget
53	directional_surface_cell_completion_tests	PureQuadCompletionPhase18.DeterministicInputProducesDeterministicOutput
54	directional_surface_cell_completion_tests	PureQuadCompletionPhase18.MandatoryFeatureRailsArePreserved
55	directional_surface_cell_completion_tests	PureQuadCompletionPhase18.NonDiskPatchFailsClosed
56	directional_surface_cell_completion_tests	PureQuadCompletionPhase18.PureQuadInputStaysPureQuad
57	directional_surface_cell_completion_tests	PureQuadCompletionPhase18.ValidMixedPatchProducesOnlyQuads
58	directional_surface_cell_producer_tests	RegularizedCurvaturePhase1.FeatureAwareSmoothingDoesNotCrossFeature
59	directional_surface_cell_producer_tests	RegularizedCurvaturePhase1.FixedSeedCurvatureIsDeterministic
60	directional_surface_cell_producer_tests	RegularizedCurvaturePhase1.NoisyPlanarPatchRemainsNearZero
61	directional_surface_cell_producer_tests	RegularizedCurvaturePhase1.ValidInputProducesFiniteCurvature
62	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.AmbiguousNearestTraceCandidateFailsClosed
63	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.BoundaryAlignedSheetUsesBoundarySourceEvidence
64	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.ComponentProvenanceIsPreserved
65	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.ConflictInNearbyTraceCandidatesFailsClosed
66	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.DeterministicReprojectionStaysOnSource
67	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.FeatureRailUsesSourceFeatureEvidence
68	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.IncompleteTraceMetadataFailsClosed
69	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.MultipleSourceComponentsRemainSeparated
70	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.NonFeatureSourceEvidenceDoesNotCreateFeatureRail
71	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.RecoveredFaceSheetIdentityMatchesSourceAuthority
72	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.RecoveryUsesEmbeddedNetworkEvidence
73	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceBoundaryIsPreservedInRecoveredGrid
74	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceGridRecoveryFailsClosedWhenEventSourceIdentityIsMissing
75	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceGridRecoveryFailsClosedWhenTraceComponentIdentityIsMissing
76	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceGridRecoveryFailsClosedWhenTraceSheetIdentityIsMissing
77	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceGridRecoveryRejectsCrossComponentEventAssociation
78	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceGridRecoveryRejectsCrossSheetEventAssociation
79	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceGridRecoveryRejectsFeatureRailFromNonFeatureSourceEvidence
80	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceGridRecoveryUsesTraceEndpointSourceFaceWhenAvailable
81	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.SourceVertexAttachmentPreservesExactSourceVertex
82	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.TraceIntervalOwnershipIsDeterministic
83	directional_surface_cell_producer_tests	SourceGridRecoveryAuthority.TraceProjectionRespectsSheetAuthority
84	directional_surface_cell_producer_tests	SurfaceCellDesignAcceptance.MultiComponentMixedTopologyFixtureCompletes
85	directional_surface_cell_producer_tests	SurfaceCellDesignAcceptance.NoLegacyFallbackOrGridAuthorityIsUsed
86	directional_surface_cell_producer_tests	SurfaceCellDesignAcceptance.PipelineOutputMatchesPublicSurfaceCellContract
87	directional_surface_cell_producer_tests	SurfaceCellDesignAcceptance.ProductionEntryPointAcceptsSimplePlane
88	directional_surface_cell_producer_tests	SurfaceCellDesignAcceptance.ProductionEntryPointRejectsIncompleteCrossField
89	directional_surface_cell_producer_tests	SurfaceCellDesignAcceptance.ProductionEntryPointRejectsInvalidMesh
90	directional_surface_cell_producer_tests	SurfaceCellREPackage.AxisAlignedPlaneCompletesWithoutFallback
91	directional_surface_cell_producer_tests	SurfaceCellREPackage.CloseParallelSheetsRemainDistinct
92	directional_surface_cell_producer_tests	SurfaceCellREPackage.FeatureAlignedSplitCompletesWithoutFallback
93	directional_surface_cell_producer_tests	SurfaceCellREPackage.MultiFaceStripCompletesWithoutFallback
94	directional_surface_cell_producer_tests	SurfaceCellREPackage.ParallelSurfaceSheetsRemainDistinct
95	directional_surface_cell_producer_tests	SurfaceCellREPackage.PeriodicCylinderCompletesWithoutFallback
96	directional_surface_cell_producer_tests	SurfaceCellREPackage.SimplePlaneCompletesWithoutFallback
97	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.FaceInteriorSupportAndChartIdentityAreRowIndependentAndDiscriminating
98	directional_surface_cell_producer_tests	SurfaceCellTransitionQuotient.BoundaryLoopWindingMatchesSourceBoundary
99	directional_surface_cell_producer_tests	SurfaceCellTransitionQuotient.ConflictingTransitionOwnershipFailsClosed
100	directional_surface_cell_producer_tests	SurfaceCellTransitionQuotient.DeterministicCellEnumerationIsStable
101	directional_surface_cell_producer_tests	SurfaceCellTransitionQuotient.FeatureRailTransitionIsEncoded
102	directional_surface_cell_producer_tests	SurfaceCellTransitionQuotient.NonManifoldTransitionFailsClosed
103	directional_surface_cell_producer_tests	SurfaceCellTransitionQuotient.SharedEdgeTransitionOwnershipIsUnique
104	directional_surface_cell_producer_tests	SurfaceCellTransitionQuotient.SimplePlaneProducesSingleDiskCell
105	directional_surface_cell_producer_tests	SurfaceCellsPhase10.AdaptiveSizeChangesCellDensity
106	directional_surface_cell_producer_tests	SurfaceCellsPhase10.BoundaryOnlyCellsArePreserved
107	directional_surface_cell_producer_tests	SurfaceCellsPhase10.DeterministicInputsProduceDeterministicCells
108	directional_surface_cell_producer_tests	SurfaceCellsPhase10.FeatureRailsBecomeCellBoundaries
109	directional_surface_cell_producer_tests	SurfaceCellsPhase10.IncompleteNetworkFailsClosed
110	directional_surface_cell_producer_tests	SurfaceCellsPhase10.MultiSheetInputKeepsSheetProvenance
111	directional_surface_cell_producer_tests	SurfaceCellsPhase10.SimplePlaneProducesExpectedCellCount
112	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.CellCornersMatchBoundaryCycles
113	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.FaceInteriorSupportAndChartIdentityAreRowIndependentAndDiscriminating
114	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.FixedSeedArrangementIsDeterministic
115	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.InvalidBoundaryReferenceFailsClosed
116	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.NonDiskArrangementFailsClosed
